Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 2 (20 June 2026),20 June 2026,8,SG250092198,1180702610,79.35,99.54
Day 2 (20 June 2026),20 June 2026,1218,SG250093652,1180702612,18.48,20.25
Day 2 (20 June 2026),20 June 2026,1392,SG250095177,1180702614,9.21,8.85
Day 2 (20 June 2026),20 June 2026,263,SG250096013,1180702615,55.44,82.83
Day 2 (20 June 2026),20 June 2026,932,SG250097168,1180702616,29.81,38.99
Day 2 (20 June 2026),20 June 2026,385,SG250099150,1180702618,50.08,74.84
Day 2 (20 June 2026),20 June 2026,563,SG250099416,1180702620,43.09,63.17
Day 2 (20 June 2026),20 June 2026,1346,SG250103112,1180702626,12.22,11.86
Day 2 (20 June 2026),20 June 2026,1118,SG250103416,1180702627,22.12,26.8
Day 2 (20 June 2026),20 June 2026,116,SG250108705,1180702635,63.4,92.46
Day 2 (20 June 2026),20 June 2026,509,SG250110602,1180702637,44.74,66.71
Day 2 (20 June 2026),20 June 2026,1042,SG250111472,1180702640,25.42,31.78
Day 2 (20 June 2026),20 June 2026,807,SG250112428,1180702641,34.44,47.18
Day 2 (20 June 2026),20 June 2026,840,SG250112645,1180702643,33.13,45.02
Day 2 (20 June 2026),20 June 2026,1402,SG250112775,1180702644,8.5,8.19
Day 2 (20 June 2026),20 June 2026,972,SG250113011,1180702646,28.46,36.37
Day 2 (20 June 2026),20 June 2026,704,SG250116406,1180702650,37.46,53.93
Day 2 (20 June 2026),20 June 2026,1342,SG250121598,1180702652,12.53,12.12
Day 2 (20 June 2026),20 June 2026,466,SG250123408,1180702655,46.76,69.53
Day 2 (20 June 2026),20 June 2026,332,SG250128036,1180702659,52.09,78.31
Day 2 (20 June 2026),20 June 2026,523,SG250128789,1180702661,44.39,65.79
Day 2 (20 June 2026),20 June 2026,211,SG250131851,1180702668,58.1,86.24
Day 2 (20 June 2026),20 June 2026,1183,SG250132413,1180702669,19.77,22.54
Day 2 (20 June 2026),20 June 2026,1427,SG250134747,1180702670,7.21,6.55
Day 2 (20 June 2026),20 June 2026,501,SG250136607,1180702672,45.1,67.23
Day 2 (20 June 2026),20 June 2026,1112,SG250137080,1180702674,22.5,27.2
Day 2 (20 June 2026),20 June 2026,995,SG250138878,1180702677,27.46,34.86
Day 2 (20 June 2026),20 June 2026,1138,SG250139195,1180702679,21.49,25.49
Day 2 (20 June 2026),20 June 2026,299,SG250139625,1180702680,53.4,80.47
Day 2 (20 June 2026),20 June 2026,38,SG250140564,1180702683,71.07,97.58
Day 2 (20 June 2026),20 June 2026,1202,SG250141143,1180702685,19.13,21.3
Day 2 (20 June 2026),20 June 2026,310,SG250142227,1180702687,52.77,79.75
Day 2 (20 June 2026),20 June 2026,2,SG250142670,1180702688,83.69,99.93
Day 2 (20 June 2026),20 June 2026,412,SG250145583,1180702695,49.09,73.07
Day 2 (20 June 2026),20 June 2026,203,SG250146419,1180702696,58.43,86.76
Day 2 (20 June 2026),20 June 2026,970,SG250146443,1180702697,28.49,36.5
Day 2 (20 June 2026),20 June 2026,774,SG250147855,1180702701,35.42,49.34
Day 2 (20 June 2026),20 June 2026,660,SG250001378,1190702707,39.45,56.82
Day 2 (20 June 2026),20 June 2026,206,SG250001487,1190702708,58.42,86.57
Day 2 (20 June 2026),20 June 2026,633,SG250003647,1190702710,40.42,58.58
Day 2 (20 June 2026),20 June 2026,487,SG250003760,1190702711,45.79,68.15
Day 2 (20 June 2026),20 June 2026,430,SG250004470,1190702712,48.41,71.89
Day 2 (20 June 2026),20 June 2026,200,SG250004958,1190702715,58.76,86.96
Day 2 (20 June 2026),20 June 2026,584,SG250006723,1190702718,42.11,61.8
Day 2 (20 June 2026),20 June 2026,926,SG250007916,1190702722,30.12,39.38
Day 2 (20 June 2026),20 June 2026,237,SG250008953,1190702723,56.75,84.53
Day 2 (20 June 2026),20 June 2026,593,SG250010638,1190702724,41.77,61.21
Day 2 (20 June 2026),20 June 2026,156,SG250011605,1190702726,61.09,89.84
Day 2 (20 June 2026),20 June 2026,1045,SG250011946,1190702727,25.17,31.59
Day 2 (20 June 2026),20 June 2026,1301,SG250012009,1190702728,14.51,14.81
Day 2 (20 June 2026),20 June 2026,1442,SG250012324,1190702729,6.53,5.57
Day 2 (20 June 2026),20 June 2026,942,SG250012889,1190702730,29.48,38.34
Day 2 (20 June 2026),20 June 2026,222,SG250013018,1190702731,57.42,85.52
Day 2 (20 June 2026),20 June 2026,1125,SG250015259,1190702734,21.81,26.34
Day 2 (20 June 2026),20 June 2026,255,SG250015354,1190702735,55.77,83.36
Day 2 (20 June 2026),20 June 2026,941,SG250016494,1190702738,29.49,38.4
Day 2 (20 June 2026),20 June 2026,431,SG250017481,1190702740,48.12,71.82
Day 2 (20 June 2026),20 June 2026,994,SG250017714,1190702741,27.47,34.93
Day 2 (20 June 2026),20 June 2026,1128,SG250017816,1190702742,21.79,26.15
Day 2 (20 June 2026),20 June 2026,1403,SG250017882,1190702743,8.44,8.13
Day 2 (20 June 2026),20 June 2026,453,SG250018205,1190702744,47.13,70.38
Day 2 (20 June 2026),20 June 2026,1277,SG250018514,1190702745,15.8,16.38
Day 2 (20 June 2026),20 June 2026,454,SG250019067,1190702748,47.13,70.31
Day 2 (20 June 2026),20 June 2026,97,SG250019764,1190702749,65.4,93.71
Day 2 (20 June 2026),20 June 2026,298,SG250020015,1190702750,53.41,80.54
Day 2 (20 June 2026),20 June 2026,655,SG250020247,1190702752,39.47,57.14
Day 2 (20 June 2026),20 June 2026,363,SG250021586,1190702757,50.79,76.28
Day 2 (20 June 2026),20 June 2026,1092,SG250022849,1190702758,23.47,28.51
Day 2 (20 June 2026),20 June 2026,1101,SG250023383,1190702760,23.16,27.92
Day 2 (20 June 2026),20 June 2026,170,SG250023635,1190702763,60.41,88.93
Day 2 (20 June 2026),20 June 2026,334,SG250023838,1190702764,52.06,78.18
Day 2 (20 June 2026),20 June 2026,603,SG250025400,1190702767,41.44,60.55
Day 2 (20 June 2026),20 June 2026,858,SG250025504,1190702768,32.41,43.84
Day 2 (20 June 2026),20 June 2026,989,SG250026080,1190702770,27.51,35.26
Day 2 (20 June 2026),20 June 2026,1,SG250026809,1190702771,92.68,100.0
Day 2 (20 June 2026),20 June 2026,557,SG250028585,1190702773,43.13,63.56
Day 2 (20 June 2026),20 June 2026,1487,SG250028643,1190702774,1.89,2.62
Day 2 (20 June 2026),20 June 2026,537,SG250029444,1190702775,43.77,64.88
Day 2 (20 June 2026),20 June 2026,519,SG250029985,1190702777,44.43,66.06
Day 2 (20 June 2026),20 June 2026,819,SG250030542,1190702779,33.79,46.4
Day 2 (20 June 2026),20 June 2026,766,SG250031094,1190702781,35.73,49.87
Day 2 (20 June 2026),20 June 2026,61,SG250031831,1190702782,68.4,96.07
Day 2 (20 June 2026),20 June 2026,709,SG250034175,1190702786,37.45,53.6
Day 2 (20 June 2026),20 June 2026,906,SG250034500,1190702787,30.84,40.69
Day 2 (20 June 2026),20 June 2026,538,SG250034598,1190702788,43.77,64.81
Day 2 (20 June 2026),20 June 2026,260,SG250035536,1190702789,55.76,83.03
Day 2 (20 June 2026),20 June 2026,288,SG250037303,1190702791,54.09,81.19
Day 2 (20 June 2026),20 June 2026,579,SG250038018,1190702792,42.38,62.12
Day 2 (20 June 2026),20 June 2026,930,SG250038820,1190702793,29.82,39.12
Day 2 (20 June 2026),20 June 2026,1199,SG250039234,1190702794,19.15,21.49
Day 2 (20 June 2026),20 June 2026,669,SG250039622,1190702796,39.12,56.23
Day 2 (20 June 2026),20 June 2026,758,SG250041731,1190702797,35.81,50.39
Day 2 (20 June 2026),20 June 2026,1394,SG250041952,1190702799,9.05,8.72
Day 2 (20 June 2026),20 June 2026,777,SG250042028,1190702800,35.15,49.15
Day 2 (20 June 2026),20 June 2026,161,SG250042385,1190702801,61.05,89.52
Day 2 (20 June 2026),20 June 2026,1025,SG250043116,1190702802,26.09,32.9
Day 2 (20 June 2026),20 June 2026,436,SG250043847,1190702805,48.08,71.49
Day 2 (20 June 2026),20 June 2026,462,SG250045013,1190702806,47.08,69.79
Day 2 (20 June 2026),20 June 2026,705,SG250046971,1190702808,37.46,53.87
Day 2 (20 June 2026),20 June 2026,1052,SG250047061,1190702809,24.82,31.13
Day 2 (20 June 2026),20 June 2026,903,SG250047130,1190702810,31.1,40.89
Day 2 (20 June 2026),20 June 2026,983,SG250047494,1190702811,27.81,35.65
Day 2 (20 June 2026),20 June 2026,471,SG250049035,1190702813,46.41,69.2
Day 2 (20 June 2026),20 June 2026,344,SG250049947,1190702814,51.45,77.52
Day 2 (20 June 2026),20 June 2026,1239,SG250051833,1190702818,17.43,18.87
Day 2 (20 June 2026),20 June 2026,797,SG250051984,1190702819,34.49,47.84
Day 2 (20 June 2026),20 June 2026,1263,SG250052478,1190702821,16.21,17.3
Day 2 (20 June 2026),20 June 2026,986,SG250052487,1190702822,27.8,35.45
Day 2 (20 June 2026),20 June 2026,1464,SG250052600,1190702823,4.48,4.13
Day 2 (20 June 2026),20 June 2026,360,SG250054258,1190702827,51.09,76.47
Day 2 (20 June 2026),20 June 2026,493,SG250055199,1190702829,45.45,67.76
Day 2 (20 June 2026),20 June 2026,1479,SG250056381,1190702830,2.91,3.15
Day 2 (20 June 2026),20 June 2026,1294,SG250057783,1190702832,14.84,15.27
Day 2 (20 June 2026),20 June 2026,1493,SG250059733,1190702834,1.58,2.23
Day 2 (20 June 2026),20 June 2026,1436,SG250060898,1190702838,6.9,5.96
Day 2 (20 June 2026),20 June 2026,354,SG250061080,1190702840,51.11,76.87
Day 2 (20 June 2026),20 June 2026,822,SG250066478,1190702844,33.77,46.2
Day 2 (20 June 2026),20 June 2026,619,SG250067383,1190702845,40.8,59.5
Day 2 (20 June 2026),20 June 2026,306,SG250067489,1190702846,53.05,80.01
Day 2 (20 June 2026),20 June 2026,1215,SG250068843,1190702848,18.5,20.45
Day 2 (20 June 2026),20 June 2026,1207,SG250069889,1190702850,18.8,20.97
Day 2 (20 June 2026),20 June 2026,811,SG250070511,1190702852,34.14,46.92
Day 2 (20 June 2026),20 June 2026,1129,SG250071197,1190702854,21.79,26.08
Day 2 (20 June 2026),20 June 2026,422,SG250071523,1190702856,48.75,72.41
Day 2 (20 June 2026),20 June 2026,1040,SG250073108,1190702857,25.46,31.91
Day 2 (20 June 2026),20 June 2026,1240,SG250073112,1190702858,17.43,18.81
Day 2 (20 June 2026),20 June 2026,157,SG250074408,1190702859,61.09,89.78
Day 2 (20 June 2026),20 June 2026,999,SG250076277,1190702862,27.41,34.6
Day 2 (20 June 2026),20 June 2026,755,SG250081774,1190702868,36.08,50.59
Day 2 (20 June 2026),20 June 2026,86,SG250082826,1190702870,66.38,94.43
Day 2 (20 June 2026),20 June 2026,289,SG250082971,1190702872,54.08,81.13
Day 2 (20 June 2026),20 June 2026,1093,SG250084887,1190702873,23.46,28.44
Day 2 (20 June 2026),20 June 2026,1313,SG250085448,1190702874,14.17,14.02
Day 2 (20 June 2026),20 June 2026,1079,SG250086932,1190702877,24.15,29.36
Day 2 (20 June 2026),20 June 2026,271,SG250086966,1190702878,55.08,82.31
Day 2 (20 June 2026),20 June 2026,33,SG250088645,1190702881,72.05,97.9
Day 2 (20 June 2026),20 June 2026,173,SG250088805,1190702882,60.1,88.73
Day 2 (20 June 2026),20 June 2026,1257,SG250090969,1190702884,16.48,17.69
Day 2 (20 June 2026),20 June 2026,1512,SG250091648,1190702886,-0.75,0.98
Day 2 (20 June 2026),20 June 2026,1525,SG250092180,1190702888,-4.43,0.13
Day 2 (20 June 2026),20 June 2026,1219,SG250092782,1190702889,18.48,20.18
Day 2 (20 June 2026),20 June 2026,714,SG250092783,1190702890,37.12,53.28
Day 2 (20 June 2026),20 June 2026,447,SG250093877,1190702893,47.44,70.77
Day 2 (20 June 2026),20 June 2026,244,SG250096311,1190702895,56.43,84.08
Day 2 (20 June 2026),20 June 2026,107,SG250099107,1190702896,64.08,93.05
Day 2 (20 June 2026),20 June 2026,666,SG250099721,1190702897,39.14,56.42
Day 2 (20 June 2026),20 June 2026,392,SG250101674,1190702898,49.76,74.38
Day 2 (20 June 2026),20 June 2026,682,SG250101889,1190702899,38.78,55.37
Day 2 (20 June 2026),20 June 2026,821,SG250103472,1190702902,33.78,46.26
Day 2 (20 June 2026),20 June 2026,1279,SG250104498,1190702905,15.7,16.25
Day 2 (20 June 2026),20 June 2026,1117,SG250106484,1190702906,22.13,26.87
Day 2 (20 June 2026),20 June 2026,128,SG250108330,1190702909,62.42,91.68
Day 2 (20 June 2026),20 June 2026,15,SG250108664,1190702911,76.38,99.08
Day 2 (20 June 2026),20 June 2026,59,SG250109002,1190702912,68.73,96.2
Day 2 (20 June 2026),20 June 2026,242,SG250109263,1190702913,56.44,84.21
Day 2 (20 June 2026),20 June 2026,616,SG250111025,1190702915,41.11,59.7
Day 2 (20 June 2026),20 June 2026,1213,SG250114301,1190702917,18.51,20.58
Day 2 (20 June 2026),20 June 2026,1072,SG250120687,1190702925,24.19,29.82
Day 2 (20 June 2026),20 June 2026,623,SG250121204,1190702927,40.76,59.24
Day 2 (20 June 2026),20 June 2026,1033,SG250121384,1190702928,25.77,32.37
Day 2 (20 June 2026),20 June 2026,1233,SG250123541,1190702931,17.54,19.27
Day 2 (20 June 2026),20 June 2026,1334,SG250124162,1190702934,12.86,12.65
Day 2 (20 June 2026),20 June 2026,1234,SG250126715,1190702936,17.54,19.2
Day 2 (20 June 2026),20 June 2026,1203,SG250127186,1190702937,18.87,21.23
Day 2 (20 June 2026),20 June 2026,914,SG250128142,1190702941,30.48,40.17
Day 2 (20 June 2026),20 June 2026,842,SG250128963,1190702945,33.12,44.89
Day 2 (20 June 2026),20 June 2026,971,SG250129509,1190702946,28.49,36.44
Day 2 (20 June 2026),20 June 2026,1375,SG250129880,1190702947,10.18,9.96
Day 2 (20 June 2026),20 June 2026,879,SG250130876,1190702949,31.81,42.46
Day 2 (20 June 2026),20 June 2026,1331,SG250131794,1190702951,13.17,12.84
Day 2 (20 June 2026),20 June 2026,846,SG250133465,1190702953,32.8,44.63
Day 2 (20 June 2026),20 June 2026,1305,SG250134346,1190702957,14.48,14.55
Day 2 (20 June 2026),20 June 2026,757,SG250137263,1190702960,35.82,50.46
Day 2 (20 June 2026),20 June 2026,1080,SG250139177,1190702964,23.84,29.29
Day 2 (20 June 2026),20 June 2026,923,SG250139770,1190702965,30.14,39.58
Day 2 (20 June 2026),20 June 2026,909,SG250142574,1190702970,30.79,40.5
Day 2 (20 June 2026),20 June 2026,475,SG250144518,1190702973,46.12,68.94
Day 2 (20 June 2026),20 June 2026,1389,SG250146748,1190702981,9.5,9.04
Day 2 (20 June 2026),20 June 2026,788,SG250146999,1190702982,34.83,48.43
Day 2 (20 June 2026),20 June 2026,604,SG250147640,1190702983,41.44,60.48
Day 2 (20 June 2026),20 June 2026,256,SG250150439,1190702987,55.77,83.29
